CAI Type,Subcategory,Entity name,"NCES ID
(IPEDS or PSS school ID)",Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Broadband Need,Broadband Availability
C,Senior Center,Pike Market Senior Center,,,,,,"85 Pike Street, Suite 200",Seattle,WA,98101,-122.340815,47.608328,,
C,Senior Center,Point Defiance/Ruston Sr Ctr,,,,,,4716 N Baltimore,Tacoma,WA,98409,-122.508125,47.292377,,
C,Senior Center,Point Roberts Senior Center,,,,,,1487 Gulf Rd,Point Roberts,WA,98281,-120.3139179,47.42539751,,
C,Senior Center,Pomeroy Senior Center,,,,,,695 W Main St,Pomeroy,WA,99347,-117.601638,46.474908,,
C,Senior Center,Port Angeles Senior Center,,,,,,328 E 7th St,Port Angeles,WA,98363,-123.433497,48.111527,,
C,Senior Center,"Port Gamble S'Klallam Tribe
Elders Building",,,,,,31912 Little Boston Road NE,Kingston,WA,98346,-119.1648557,46.83330996,,
C,Senior Center,Port Townsend Senior Center,,,,,,620 Tyler St,Port Townsend,WA,98368,-122.759881,48.117263,,
C,Senior Center,Portland Avenue Comm Ctr,,,,,,3513 Portland Ave,Tacoma,WA,98404,-122.3499388,47.69216305,,
C,Senior Center,Prosser Senior Center,,,,,,1231 Dudley Ave,Prosser,WA,99350,-119.768,46.20465,,
C,Senior Center,Pullman Senior Center,,,,,,325 SE Paradise St,Pullman,WA,99163,-122.026891,47.16298283,,
C,Senior Center,Puyallup Senior Center,,,,,,212 W Pioneer,Puyallup,WA,98371,-122.295172,47.190286,,
C,Senior Center,Puyallup Tribe Elders Center,,,,,,3010 Duct Cho Street,Tacoma,WA,98404,-122.3038326,47.67622687,,
C,Senior Center,Quilcene Community Center,,,,,,294952 Hwy 101,Quilcene,WA,98376,-122.7602017,48.11688389,,
C,Senior Center,Quileute Tribal Senior Center,,,,,,PO Box 279,La Push,WA,98350,-124.62608,47.905203,,
C,Senior Center,Quinault Indian Nation Senior Center,,,,,,409 Cummex Street,Taholah,WA,98587,-124.291041,47.34645,,
C,Senior Center,Quincy Senior Center,,,,,,"522 ""F"" St SE",Quincy,WA,98848,-119.843364,47.233956,,
C,Senior Center,Rainier Senior Center,,,,,, 108 Michigan Ave S,Rainier,WA,98576,-122.4980631,47.79850056,,
C,Senior Center,Ravenna-Bryant Senior Center,,,,,,6559 Ravenna Ave NE,Seattle,WA,98115,-122.304325,47.67721,,
C,Senior Center,Raymond Senior Center,,,,,,324 Jackson St,Raymond,WA,98577,-122.3253573,47.60431742,,
C,Senior Center,Redmond Senior Center,,,,,, 8703 160th Ave NE,Redmond,WA,98052,-122.131,47.68049,,
C,Senior Center,Renton Senior Center,,,,,,211 Burnett N,Renton,WA,98055,-122.2840735,47.2861627,,
C,Senior Center,Republic Golden Age Club,,,,,, 157 N Clark,Republic,WA,99166,-122.2202754,47.85852019,,
C,Senior Center,Richland Community Center,,,,,,500 Amon Park Dr,Richland,WA,99352,-119.270981,46.272955,,
C,Senior Center,Rock Creek Recreation Center,,,,,,710 Sw Rock Creek Dr,Stevenson,WA,98648,-121.893643,45.691573,,
C,Senior Center,Sage Brush Seniors,,,,,,441 Desert Aire Dr N,Mattawa,WA,99349,-119.930633,46.68531,,
C,Senior Center,Salvation Army - Puyallup,,,,,,4009 9th St SW,Puyallup,WA,98373,-122.30318,47.153413,,
C,Senior Center,Salvation Army Senior Center,,,,,,9002 16th SW,Seattle,WA,98106,-122.354719,47.522669,,
C,Senior Center,Salvation Army Sr Prog Cood,,,,,,204 E. Indiana Ave,Spokane,WA,99207,-122.2012973,47.67547179,,
C,Senior Center,Sedro Woolley Senior Center,,,,,,715 Pacific St,Sedro Woolley,WA,98284,-122.230632,48.504591,,
C,Senior Center,Senior Center Of West Seattle,,,,,,4217 SW Oregon St,Seattle,WA,98116,-122.386489,47.562697,,
C,Senior Center,Senior Services of Island County,,,,,,14594 SR 525,Langley,WA,98260,-122.301623,47.58443237,,
C,Senior Center,Senior Services of Seattle/King County,,,,,,2208 2ND AVENUE,Seattle,WA,98212,-119.1184937,46.20344511,,
C,Senior Center,Senior Services of Snohomish County,,,,,,8221 44th Avenue West,Mukilteo,WA,98275,-122.2926547,47.9235519,,
C,Senior Center,Sequim Senior Center,,,,,,921 E Hammond St,Sequim,WA,98382,-123.088623,48.075713,,
C,Senior Center,Shoreline Senior Center,,,,,,18560 1st NE,Seattle,WA,98155,-117.3643903,47.63019982,,
C,Senior Center,Silvia Community Club,,,,,,116 W Marcy Ave.,Montesano,WA,98563,-122.5397613,45.73722512,,
C,Senior Center,Sinto Senior Citizens Center,,,,,,1124 W Sinto Ave,Spokane,WA,99201,-120.4694405,47.52208607,,
C,Senior Center,Snohomish Senior Center,,,,,,171 Cypress Ave,Snohomish,WA,98291,-122.2635262,47.93672068,,
C,Senior Center,Sno-Valley Senior Center,,,,,,4610 Stephens Ave,Carnation,WA,98014,-121.914653,47.648857,,
C,Senior Center,Soap Lake Senior Center,,,,,,121 2nd Ave Se.,Soap Lake,WA,98851,-122.3445062,47.4692415,,
C,Senior Center,South County Senior Center,,,,,,220 Railroad Ave,Edmonds,WA,98020,-122.385102,47.810979,,
C,Senior Center,South End Neighborhood Ctr,,,,,,7802 S L St,Tacoma,WA,98408,-122.45064,47.186294,,
C,Senior Center,South Kitsap Senior Center,,,,,,1026 Sidney Avenue,Port Orchard,WA,98366,-122.3341296,47.60260969,,
C,Senior Center,South Park Community Ctr,,,,,, 4851 S Tacoma Way,Tacoma,WA,98409,-120.5454841,46.98811513,,
C,Senior Center,South Park Senior Center,,,,,,8201 10th Ave. S,Seattle,WA,98108,-122.320536,47.529603,,
C,Senior Center,Southeast Seattle Senior Center,,,,,,4655 S Holly ST,Seattle,WA,98118,-122.2730599,47.54226229,,
C,Senior Center,Southeast Seattle Sr Center,,,,,,1443 S 99th St,Seattle,WA,99223,-123.8202481,46.97432158,,
C,Senior Center,Southeast Seattle Sr Center,,,,,,4655 S Holly St,Seattle,WA,98118,-122.273056,47.54223,,
C,Senior Center,Southside Senior Activity Ctr,,,,,,3151 E 27th Ave,Spokane,WA,99223,-122.3344736,48.24667815,,
C,Senior Center,Spana/Park Senior Center,,,,,,325 152nd St E,Spanaway,WA,98445,-119.1122131,46.23782844,,
C,Senior Center,Spokane Tribe Senior Program,,,,,,6403 Sherwood Addition,Wellpinit,WA,99040,-117.928054,47.875875,,
C,Senior Center,Spokane Valley Senior Center,,,,,,2426 N Discovery Pl,Spokane,WA,99216,-122.5129402,47.23439576,,
C,Senior Center,Sprague Senior Center,,,,,,213 S. ‘C’ Street,Sprague,WA,99032,-121.7881812,47.49183939,,
C,Senior Center,Stanwood Senior Center,,,,,,7430 276TH STREET NORTHWEST,Stanwood,WA,98020,-122.3338919,48.24623834,,
C,Senior Center,Steilacoom Community Center,,,,,,18308 Smokey Point Blvd,Steilacoom,WA,98223,-122.183714,48.162788,,
C,Senior Center,Stillaguamish Tribe of Indians,,,,,,3310 Smokey Point Drive,Arlington,WA,98223,-122.293194,47.92303839,,
C,Senior Center,Sumas Senior Center,,,,,,461 W 2nd St,Sumas,WA,98295,-122.270189,48.998149,,
C,Senior Center,Sumner Senior Center,,,,,,15506 62nd Street Ct E,Sumner,WA,98390,-117.0440161,48.17983238,,
C,Senior Center,Sunnyside Senior Center,,,,,,1400 Federal Way,Sunnyside,WA,98944,-122.3531566,47.6476978,,
C,Senior Center,Suquamish Senior Center,,,,,,18490 Suquamish Way,Suquamish,WA,98392,-117.2471813,46.79185345,,
C,Senior Center,Swinomish Indian Tribal Community,,,,,,17337 Reservation Rd,La Conner,WA,98257,-122.137695,47.63472771,,
C,Senior Center,Taholah Senior Program,,,,,,1214 Aalis Drive,Taholah,WA,98587,-122.226427,47.20091964,,
C,Senior Center,Tallmadge Hamilton House,,,,,,5225 15th AV NE,Seattle,WA,98105,-122.312234,47.66711558,,
C,Senior Center,Tallmadge Hamilton House,,,,,,5225 15th Ave NE,Seattle,WA,98105,-122.312324,47.66713,,
C,Senior Center,Tekoa Community Center,,,,,,330 N Madison St,Tekoa,WA,99033,-120.5203733,46.59893486,,
C,Senior Center,The Stilly Valley Center,,,,,,18308 Smokey Point Blvd,Arlington,WA,98223,-122.8966749,47.69772346,,
C,Senior Center,Tillicum/Amer Lake Gardens,,,,,,14916 Washington Ave SW,Tacoma,WA,98498,-122.2990265,47.58445022,,
C,Senior Center,Titlow Lodge,,,,,,8425 6th Avenue,Tacoma,WA,98465,-122.551178,47.247231,,
C,Senior Center,Tonasket Senior Center,,,,,,22 E 5th,Tonasket,WA,98855,-122.3301535,47.66334014,,
C,Senior Center,Tri-Area Community Center,,,,,,10 W Valley Rd,Chimacum,WA,98325,-122.777,48.01372,,
C,Senior Center,Tukwila Senior Program,,,,,,12424 42nd Ave S,Tukwila,WA,98168,-122.3253243,48.40969643,,
C,Senior Center,"Tulalip Tribes of Washington 
Senior Center",,,,,,7300 Totem Beach Road,Tulalip,WA,98271,-122.277694,48.061251,,
C,Senior Center,Tum Tum Seniors,,,,,,E 214 Franklin Dr,Nine Mile Falls,WA,99026,-117.5842,47.798279,,
C,Senior Center,Union Gap Senior Center,,,,,,1000 Ahtanum Rd,Union Gap,WA,98903,-122.4619995,47.44740349,,
C,Senior Center,Vashon-Maury Senior Center,,,,,,10004 Sw Bank Rd,Vashon Island,WA,98070,-122.6678535,47.5617562,,
C,Senior Center,Walla Walla Senior Center,,,,,,720 Sprague St,Walla Walla,WA,99362,-118.343399,46.056157,,
C,Senior Center,Wallingford Senior Center,,,,,,4649 Sunnyside Ave N #140,Seattle,WA,98103,-122.331179,47.664101,,
C,Senior Center,Wallingford Senior Center,,,,,,"4649 Sunnyside AVE N, Suite 140",Seattle,WA,98103,-122.3319611,47.66404531,,
C,Senior Center,Warden Senior Center,,,,,,115 Oak Street N,Warden,WA,98857,-119.7680526,46.20477893,,
C,Senior Center,Washougal Senior Center,,,,,,"1681 ""C"" St",Washougal,WA,98671,-117.5754847,47.50095844,,
C,Senior Center,Welcome Valley Senior Center,,,,,, 5103 Mosquito Lake Rd ,Deming,WA,98244,-122.1275491,47.67998338,,
C,Senior Center,Wenatchee Valley Sr Ctr,,,,,,1312 Maple St,Wenatchee,WA,98801,-122.3088542,47.60166776,,
C,Senior Center,West Seattle Senior Center,,,,,,4217 SW Oregon ST,Seattle,WA,98116,-122.3856984,47.56281883,,
C,Senior Center,Westport South Beach Sr Ctr,,,,,,114 E Pacific Ave,Westport,WA,98595,-122.3484743,47.48116451,,
C,Senior Center,White Salmon Senior Center,,,,,,157 NE E St,White Salmon,WA,98672,-122.6000964,45.778057,,
C,Senior Center,Wright Park Senior Center,,,,,,1102 Tacoma Ave S,Tacoma,WA,98402,-117.2613426,47.65511322,,
C,Senior Center,Yakama Nation Area Agency on Aging,,,,,,91 WISHPOOSH,Toppenish,WA,98948,-120.3393606,46.37656766,,
C,Senior Center,Yakama Nation Golden Eagles,,,,,,91 Wishpoosh Rd,Toppenish,WA,98948,-120.339888,46.376842,,
C,Senior Center,Yelm Senior Center,,,,,,201 E Yelm Ave,Yelm,WA,98597,-122.3072171,48.96385244,,
C,Youth,Asotin County 4-H,,,,,,1945 4th Avenue,Clarkston,WA,99403,-122.4277636,47.11899659,,
C,Youth,Boys and Girls Club of Kirkland,,,,,,10805 124 Ave. NE,Seattle,WA,98033,-117.5693358,47.67191871,,
C,Youth,Boys and Girls Club of North Seattle,,,,,,8635 Fremont Ave. N,Seattle,WA,98103,-122.3500111,47.69204923,,
C,Youth,Boys and Girls Club Rainier Vista,,,,,,4610 Viburnum CT S,Seattle,WA,98108,-122.2940696,47.56237714,,
C,Youth,Boys and Girls Clubs of Benton & Franklin Counties,,,,,,801 N 18th Ave,Pasco,WA,99301,-119.1133576,46.23597161,,
C,Youth,Boys and Girls Clubs of King County,,,,,,603 STEWART #300,Seattle,WA,98101,-122.336911,47.61361942,,
C,Youth,Boys and Girls Clubs of King County- Techmobile,,,,,,107 Cherry Street,Seattle,WA,98104,-122.334,47.60257,,
C,Youth,Bryant Manor Computer Learning ,,,,,,1801 E Yesler WY,Seattle,WA,98122,-121.9692742,48.08076135,,
C,Youth,Busy Buddies Child Development Center,,,,,,300 NORTH 2ND STREET,Roslyn,WA,98941,-122.5896508,47.3170027,,
C,Youth,Central Area Youth Association (C.A.Y.A.),,,,,,119 23rd Ave,Seattle,WA,98122,-122.3389904,48.41181972,,
C,Youth,City of Ellensburg Youth and Community Center,,,,,,406 EAST CAPITOL,Ellensburg,WA,98926,-120.5428374,46.99136932,,
C,Youth,Community School of West Seattle,,,,,,9450 22nd Ave SW,Seattle,WA,98106,-122.3614495,47.51772685,,
C,Youth,Daybreak Youth Services,,,,,,628 SOUTH COWLEY STREET,SPOKANE,WA,99202,-117.4086117,47.65020799,,
C,Youth,Enterprise for Progress in the Community (EPIC),,,,,,103 Nth 7th Ave.,Yakima,WA,98902,-122.4444216,47.25265826,,
C,Youth,Evergreen Children's Association- Kids Co.,,,,,,2208 N.W. Market St Ste. 510,Seattle,WA,98107,-122.385277,47.66891,,
C,Youth,First Place,,,,,,PO BOX 22536,Seattle,WA,98122,-122.3063428,47.60337821,,
C,Youth,Garfield Teen Life Center,,,,,,2101 S. Jackson St.,Seattle,WA,98144,-122.4525616,48.94403921,,
C,Youth,Hope Academic Enrichment Center,,,,,,9421 16th ave SW,Seattle,WA,98106,-122.3555435,47.51849845,,
C,Youth,Intel Computer Clubhouse Tacoma,,,,,,1209 Martin Luther King Jr. Way,Tacoma,WA,98405,-122.5533519,47.12377237,,
C,Youth,King County 4-H,,,,,,919 GRADY WAY,Renton,WA,98055,-122.2304397,47.46821096,,
C,Youth,Kirkland Teen Center,,,,,,348 Kirkland Ave.,Seattle,WA,98033,-122.340173,47.60884788,,
C,Youth,Kiwanis Club of West Seattle,,,,,,4727 44th Avenue Southwest,Seattle,WA,98116,-122.3885524,47.56028635,,
C,Youth,Klickitat County 4-H,,,,,,50 GEORGEVILLE DRIVE,Goldendale,WA,98620,-120.7402155,45.88284837,,
C,Youth,Lakewood Computer Clubhouse,,,,,,8800 121st St SW,Lakewood,WA,98498,-122.5541141,47.14755439,,
C,Youth,Launch,,,,,,"5950 6th Avenue S, Suite 109",Seattle,WA,98101,-122.326103,47.549738,,
C,Youth,Lincoln County 4-H,,,,,,303 6TH STREET,Davenport,WA,99122,-122.2962463,47.60814238,,
C,Youth,New Futures,,,,,,14924 8th Avenue SW,Burien,WA,98166,-118.3365095,46.06534706,,
C,Youth,North Teen Life Center,,,,,,10750 30TH AVE E,Seattle,WA,98125,-122.295,47.70763,,
C,Youth,Pierce County 4-H,,,,,,1728 East 44th Street,Tacoma,WA,98404,-122.404295,47.216718,,
C,Youth,Reel Grrls,,,,,,"915 E. Pine St, #415",Seattle,WA,98122,-122.3198545,47.6149872,,
C,Youth,ROCKSOLID Community Teen Center,,,,,,12919 NE 159th St,Brush Prairie,WA,98606,-122.4050283,47.2172859,,
C,Youth,Rotary Boys and Girls Club,,,,,,201 19th Ave,Seattle,WA,98122,-122.1867224,48.15496274,,
C,Youth,Ryther Child Center,,,,,,2400 NE 95th St,Seattle,WA,98115,-122.3983219,47.66786598,,
C,Youth,Save Our County's Kids,,,,,,601 WEST FRANKLIN,Shelton,WA,98584,-123.1060613,47.21412281,,
C,Youth,Seattle Childrens Home,,,,,,2142 10th Ave W,Seattle,WA,98119,-122.0357224,47.57201569,,
C,Youth,Skagit County 4-H,,,,,,1717 13TH STREET,Mount Vernon,WA,98274,-122.302851,47.69755094,,
C,Youth,Skagit Pre-school & Resource Center,,,,,,910 South Anacortes Street,Burlington,WA,98233,-122.3247094,48.46738562,,
C,Youth,Skyway Tutoring and Computer Lab Centers,,,,,,11800 Renton Avenue S,Seattle,WA,98178,-120.0029678,46.32542881,,
C,Youth,SOCK-Save Our County's Kids,,,,,,PO Box 1013,Shelton,WA,98584,-123.1060613,47.21412281,,
C,Youth,South Everett Youth and Community Center,,,,,,7600 Cascade Drive,Everett,WA,98203,-122.2154537,47.92849489,,
C,Youth,SPARC (Skagit Preschool and Resource Center),,,,,,320 Pacific Place,Mt. Vernon,WA,98273,-122.33651,48.441115,,
C,Youth,Spokane County 4-H,,,,,,222 NORTH HAVANA,Spokane,WA,99202,-122.6454653,48.29781189,,
C,Youth,Thurston County 4-H,,,,,,720 Sleater-Kinney Road SE,Lacey,WA,98503,-122.8336877,47.04175433,,
C,Youth,Thurston County Literacy Network,,,,,,711 STATE AVENUE NORTHEAST,Olympia,WA,98507,-122.8938857,47.04603546,,
C,Youth,TRIO Program,,,,,,600 W Locust St,Centralia,WA,98531,-122.960657,46.7164384,,
C,Youth,Urban ArtWorks,,,,,,"815 Seattle Blvd S, Suite B7",Seattle,WA,98134,-122.327037,47.595031,,
C,Youth,"Washington State University 4-H, or Mobile Technology Pro",,,,,,7612 Pioneer Way E,Puyallup,WA,98371,-122.3283212,47.19021899,,
C,Youth,Washington State University Port Hadlock 4H,,,,,,201 W. PATISON,Port Hadlock,WA,98339,-124.6237547,48.36803784,,
C,Youth,West Seattle Learns,,,,,,5950 Delridge Way Southwest,Seattle,WA,98106,-122.3618546,47.54811803,,
C,Youth,Whatcom County 4-H,,,,,,3326 East Badger Road,Nooksack,WA,98247,-122.3221971,47.60169475,,
C,Youth,Yesler Learning Center,,,,,,825 YESLER WAY,Seattle,WA,98103,-122.3244954,47.60042005,,
C,Youth,YMCA- Auburn Valley,,,,,,1620 PERIMETER ROAD SW,Auburn,WA,98001,-122.239,47.29363,,
C,Youth,YMCA- Northshore,,,,,,1811 NE 195TH ST.,Bothell,WA,98011,-122.186753,47.768949,,
C,Youth,YMCA of Greater Seattle,,,,,,909 Fourth Avenue,Seattle,WA,98104,-122.3327911,47.60545078,,
C,Youth,YMCA of Greater Seattle- Bellevue Family YMCA,,,,,,14230 Bel-Red Road,Bellevue,WA,98007,-122.3065025,47.40828239,,
C,Youth,YMCA- Sammamish Family,,,,,,4221 228th Ave. SE,Issaquah,WA,98029,-122.0358092,47.57137868,,
C,Youth,YMCA- Shoreline/So. County Family,,,,,,1220 NE 175 th. Street,Shoreline,WA,98155,-121.4811284,45.72822923,,
C,Youth,YMCA- University Family,,,,,,5003 12th Ave NE,Seattle,WA,98105,-122.3155591,47.66524919,,
C,Youth,YMCA- Washington State University,,,,,,MCALLISTER 328-332,Pullman,WA,99164,-117.1648433,46.72705937,,
C,Youth,Yo Columbia City Interagency,,,,,,3712 S. Ferdinand St.,Seattle,WA,98118,-122.285502,47.557996,,
C,Youth,Youth Media Institute- Seattle,,,,,,4408 Delridge Way SW #112,Seattle,WA,98106,-122.3628107,47.56392142,,
C,Youth,YouthForce,,,,,,"603 Stewart St, Suite 520",Seattle,WA,98101,-122.336911,47.61361942,,
C,Youth,YWCA - Alvirita Little Center,,,,,,"708 Martin Luther King, Jr. Way",Seattle,WA,98122,-122.2958746,47.60834003,,
C,Youth,YWCA Bellingham,,,,,,1026 N Forest St,Bellingham,WA,98225,-122.2009892,47.60747278,,
C,Youth,YWCA Clark County,,,,,,3609 Main St,Vancouver,WA,98663,-122.3323614,47.60547437,,
C,Youth,YWCA East Cherry,,,,,,2820 E. CHERRY,Seattle,WA,98122,-119.2716912,47.1333378,,
C,Youth,YWCA of Seattle,,,,,,1118 Fifth Ave,Seattle,WA,98101,-122.7907414,48.04217182,,
C,Youth,YWCA Olympia,,,,,,220 Union Ave SE,Olympia,WA,98501,-122.3881541,47.56058858,,
C,Youth,YWCA Spokane,,,,,,829 W Broadway Ave,Spokane,WA,99201,-117.4243627,47.66380437,,
C,Youth,YWCA Walla Walla,,,,,,213 S. First Ave,Walla Walla,WA,99362,-117.7824713,48.91685405,,
C,Youth,YWCA Washington State University,,,,,,WILSON HALL RM 8,Pullman,WA,99164,-117.1624456,46.73043663,,
C,Youth,YWCA Wenatchee Valley,,,,,,212 First Street,Wenatchee,WA,98801,-120.5427736,46.99141797,,
C,Youth,YWCA Yakima,,,,,,818 W Yakima Avenue,Yakima,WA,98902,-120.5209176,46.59844007,,
F,Corrections Center,Airway Heights Corrections Center,,,,,,11919 W. Sprague Avenue,Airway Heights,WA,99001-1899,-117.5798858,47.65728465,,
F,Corrections Center,Cedar Creek Corrections Center,,,,,,12200 Bordeaux Road,Littlerock,WA,98556-0037,-123.1415152,46.8832383,,
F,Corrections Center,Clallam Bay Corrections Center,,,,,,1830 Eagle Crest Way,Clallam Bay,WA,98326,-124.288395,48.239647,,
F,Corrections Center,Coyote Ridge Corrections Center,,,,,,1301 N Ephrata Ave,Connell,WA,99326,-118.8513905,46.67701536,,
F,Corrections Center,Larch Corrections Center,,,,,,15314 NE Dole Valley Road,Yacolt,WA,98675-9531,-122.3394145,45.73175016,,
F,Corrections Center,Mission Creek Corrections Center for Women,,,,,,3420 NE Sand Hill Road,Belfair,WA,98528,-122.8722686,47.48110094,,
F,Corrections Center,Monroe Correctional Complex ,,,,,,16550 177th Avenue SE,Monroe,WA,98272,-121.9923833,47.84731693,,
F,Corrections Center,Olympic Corrections Center ,,,,,,11235 Hoh Mainline,Forks,WA,98331,-124.1354134,47.71465173,,
F,Corrections Center,Stafford Creek Corrections Center,,,,,,191 Constantine Way,Aberdeen,WA,98520,-123.9213283,46.92778403,,
F,Corrections Center,THURSTON COUNTY CORRECTIONS FACILITY,,,,,,2000 LAKERIDGE DRIVE SOUTHWEST,OLYMPIA,WA,98502,-122.9134466,47.02916716,,
F,Corrections Center,Washington Corrections Center,,,,,,2321 West Dayton Airport Road,Shelton,WA,98584,-123.189655,47.241119,,
F,Corrections Center,Washington Corrections Center for Women,,,,,,9601 Bujacich Rd. NW,Gig Harbor,WA,98332-8300,-122.6115962,47.34534357,,
F,Corrections Center,Washington State Penitentiary,,,,,,1313 North 13th Avenue,Walla Walla,WA,99362,-118.3564483,46.07748419,,
F,Detention Center,Aberdeen City Jail,,,,,,210 E Market St,Aberdeen,WA,98520,-123.8171577,46.97591343,,
F,Detention Center,Adams County Jail ,,,,,,210 West Broadway,Ritzville,WA,99169,-118.3818281,47.12729313,,
F,Detention Center,Algona City Jail,,,,,,402 Warde St,Algona,WA,98001,-122.249679,47.27833214,,
F,Detention Center,Asotin County Jail ,,,,,,838 Fifth Street ,Clarkston,WA,99403,-117.0442517,46.41319857,,
F,Detention Center,Benton County Corrections Department ,,,,,,7122 West Okanogan Place,Kennewick,WA,99336,-119.2171587,46.22165121,,
F,Detention Center,Chehalis Tribe Law Enforcement,,,,,,30 Neiderman Road,Oakville,WA,98568,-123.1711445,46.81076202,,
F,Detention Center,Chelan County Regional Justice Center,,,,,,401 Washington Street,Wenatchee,WA,98801,-120.3168422,47.42257711,,
F,Detention Center,Clallam County Corrections Facility ,,,,,,223 East 4th Street,Port Angeles,WA,98362,-123.4338499,48.11560218,,
F,Detention Center,Clark County Corrections Branch Jail Work Center,,,,,,5197 NW Lower River Road ,Vancouver,WA,98660,-122.724774,45.646728,,
F,Detention Center,Clark County Corrections Branch Main Jail,,,,,,707 West 13th Street,Vancouver,WA,92470,-122.6782219,45.63109888,,
F,Detention Center,Columbia County Jail ,,,,,,341 East Main Street,Dayton,WA,99328,-117.978241,46.3207838,,
F,Detention Center,Colville Tribal Corrections Detention Center,,,,,,21 Colville Street,Nespelem,WA,99155,-118.9753062,48.1327396,,
F,Detention Center,Cowlitz County Jail,,,,,,1935 First Avenue,Longview,WA,98632,-122.9176382,46.14154376,,
F,Detention Center,Douglas County Jail,,,,,,401 Washington Street ,Wenatchee,WA,98801,-120.3168422,47.42257711,,
F,Detention Center,Enumclaw City Jail,,,,,,1705 Wells St,Enumclaw,WA,98022,-121.9899616,47.20463794,,
F,Detention Center,Ferry County Jail,,,,,,165 North Jefferson Avenue,Republic,WA,99166,-118.7336643,48.64932401,,
F,Detention Center,Forks City Jail,,,,,,500 E Division St,Forks,WA,98331,-124.3788852,47.95038093,,
F,Detention Center,Franklin County Corrections Division,,,,,,1016 North 4th Street,Pasco,WA,99301,-119.0950112,46.23671199,,
F,Detention Center,Garfield County Jail ,,,,,,789 Main Street,Pomeroy,WA,99347,-117.6000721,46.47447209,,
